,iter-No,cost of current prediction line,coeficient of current prediction line,intercept of current prediction line
484,485,143293.57317247434,0.38197890916105537,0.7639578183221107
485,486,140319.71265966012,0.3781591200694448,0.7563182401388896
486,487,137406.30817866782,0.37437752886875036,0.7487550577375007
487,488,134552.14389238786,0.37063375358006284,0.7412675071601257
488,489,131756.02828649018,0.3669274160442622,0.7338548320885244
489,490,129016.79368412422,0.3632581418838196,0.7265162837676392
490,491,126333.29577028993,0.3596255604649814,0.7192511209299628
491,492,123704.41312568623,0.3560293048603316,0.7120586097206631
492,493,121129.04676984782,0.35246901181172824,0.7049380236234565
493,494,118606.11971338702,0.34894432169361095,0.6978886433872219
494,495,116134.5765191572,0.34545487847667483,0.6909097569533497
495,496,113713.38287216188,0.3420003296919081,0.6840006593838162
496,497,111341.52515803433,0.338580326394989,0.677160652789978
497,498,109018.01004991776,0.3351945231310391,0.6703890462620782
498,499,106741.86410357736,0.3318425778997287,0.6636851557994574
499,500,104512.13336058264,0.32852415212073144,0.6570483042414629
500,501,102327.88295939684,0.32523891059952414,0.6504778211990483
501,502,100188.19675421772,0.3219865214935289,0.6439730429870578
502,503,98092.17694141457,0.31876665627859363,0.6375333125571873
503,504,96038.94369341011,0.31557898971580767,0.6311579794316153
504,505,94027.63479985962,0.3124231998186496,0.6248463996372992
505,506,92057.40531598133,0.30929896782046307,0.6185979356409261
506,507,90127.42721789582,0.3062059781422584,0.6124119562845168
507,508,88236.88906483521,0.3031439183608358,0.6062878367216716
508,509,86384.99566808472,0.30011247917722744,0.6002249583544549
509,510,84570.96776652314,0.29711135438545516,0.5942227087709103
510,511,82794.04170863038,0.2941402408416006,0.5882804816832012
511,512,81053.46914083301,0.2911988384331846,0.5823976768663692
512,513,79348.51670206283,0.2882868500488528,0.5765737000977056
513,514,77678.46572440285,0.28540398154836427,0.5708079630967285
514,515,76042.61193970114,0.2825499417328806,0.5650998834657612
515,516,74440.26519203288,0.2797244423155518,0.5594488846311036
516,517,72870.74915589386,0.2769271978923963,0.5538543957847926
517,518,71333.40106001226,0.2741579259134723,0.5483158518269446
518,519,69827.57141666547,0.2714163466543376,0.5428326933086752
519,520,68352.62375639379,0.26870218318779426,0.5374043663755885
520,521,66907.93436800232,0.2660151613559163,0.5320303227118326
521,522,65492.89204374624,0.26335500974235715,0.5267100194847143
522,523,64106.897829596186,0.2607214596449336,0.5214429192898672
523,524,62749.36478048247,0.25811424504848424,0.5162284900969685
524,525,61419.717720419205,0.2555331025979994,0.5110662051959988
525,526,60117.3930074105,0.2529777715720194,0.5059555431440388
526,527,58841.8383030444,0.2504479938562992,0.5008959877125984
527,528,57592.51234668041,0.2479435139177362,0.4958870278354724
528,529,56368.88473413933,0.24546407877855883,0.49092815755711766
529,530,55170.435700806265,0.24300943799077324,0.48601887598154647
530,531,53996.65590905778,0.2405793436108655,0.481158687221731
531,532,52847.046239928095,0.23817355017475683,0.47634710034951366
532,533,51721.11758892949,0.23579181467300928,0.47158362934601855
533,534,50618.39066594401,0.2334338965262792,0.4668677930525584
534,535,49538.39579910557,0.23109955756101638,0.46219911512203277
535,536,48480.6727425931,0.22878856198540623,0.45757712397081246
536,537,47444.77048825633,0.22650067636555216,0.4530013527311043
537,538,46430.247080998444,0.22423566960189664,0.4484713392037933
538,539,45436.66943784043,0.22199331290587768,0.44398662581175535
539,540,44463.6131705937,0.2197733797768189,0.4395467595536378
540,541,43510.66241206951,0.2175756459790507,0.4351512919581014
541,542,42577.40964575427,0.2153998895192602,0.4307997790385204
542,543,41663.455538881826,0.2132458906240676,0.4264917812481352
543,544,40768.40877883538,0.21111343171782693,0.42222686343565385
544,545,39891.88591281209,0.20900229740064866,0.4180045948012973
545,546,39033.511190685895,0.20691227442664217,0.41382454885328435
546,547,38192.916411004626,0.20484315168237574,0.4096863033647515
547,548,37369.74077005888,0.20279472016555197,0.40558944033110395
548,549,36563.630713961626,0.20076677296389644,0.4015335459277929
549,550,35774.23979367844,0.1987591052342575,0.397518210468515
550,551,35001.228522949634,0.1967715141819149,0.3935430283638298
551,552,34244.26423904669,0.19480379904009576,0.3896075980801915
552,553,33503.02096630637,0.1928557610496948,0.3857115220993896
553,554,32777.17928238741,0.19092720343919783,0.38185440687839567
554,555,32066.42618719534,0.18901793140480586,0.3780358628096117
555,556,31370.45497442232,0.1871277520907578,0.3742555041815156
556,557,30688.96510564995,0.18525647456985023,0.37051294913970045
557,558,30021.662086963963,0.18340390982415172,0.36680781964830345
558,559,29368.257348030682,0.18156987072591022,0.36313974145182043
559,560,28728.46812358619,0.17975417201865113,0.35950834403730225
560,561,28102.017337290345,0.17795663029846462,0.35591326059692924
561,562,27488.63348789813,0.17617706399547997,0.35235412799095994
562,563,26888.050537702627,0.17441529335552516,0.34883058671105033
563,564,26300.00780320387,0.1726711404219699,0.3453422808439398
564,565,25724.24984795963,0.1709444290177502,0.3418888580355004
565,566,25160.52637757436,0.1692349847275727,0.3384699694551454
566,567,24608.592136783856,0.16754263488029697,0.33508526976059394
567,568,24068.206808593866,0.165867208531494,0.331734417062988
568,569,23539.13491543152,0.16420853644617905,0.3284170728923581
569,570,23021.145722269823,0.16256645108171727,0.32513290216343455
570,571,22514.013141685507,0.1609407865709001,0.3218815731418002
571,572,22017.51564081191,0.1593313787051911,0.3186627574103822
572,573,21531.436150149246,0.1577380649181392,0.3154761298362784
573,574,21055.56197419487,0.1561606842689578,0.3123213685379156
574,575,20589.684703857645,0.15459907742626822,0.30919815485253643
575,576,20133.600130620653,0.15305308665200554,0.3061061733040111
576,577,19687.108162417375,0.15152255578548549,0.30304511157097097
577,578,19250.012741187376,0.15000733022763063,0.30001466045526126
578,579,18822.121762077833,0.14850725692535433,0.29701451385070865
579,580,18403.246994258177,0.1470221843561008,0.2940443687122016
580,581,17993.204003315666,0.14555196251253977,0.29110392502507954
581,582,17591.812075200487,0.14409644288741438,0.28819288577482877
582,583,17198.894141689285,0.14265547845854024,0.28531095691708047
583,584,16814.276707337114,0.14122892367395484,0.2824578473479097
584,585,16437.789777887865,0.1398166344372153,0.2796332688744306
585,586,16069.26679011439,0.13841846809284314,0.2768369361856863
586,587,15708.544543059548,0.1370342834119147,0.2740685668238294
587,588,15355.463130650402,0.13566394057779554,0.2713278811555911
588,589,15009.865875658226,0.13430730117201758,0.26861460234403517
589,590,14671.59926497731,0.1329642281602974,0.2659284563205948
590,591,14340.512886196502,0.13163458587869442,0.26326917175738884
591,592,14016.459365437524,0.13031824001990747,0.26063648003981493
592,593,13699.294306434862,0.12901505761970838,0.25803011523941677
593,594,13388.876230832675,0.1277249070435113,0.2554498140870226
594,595,13085.06651967401,0.1264476579730762,0.2528953159461524
595,596,12787.729356059053,0.12518318139334544,0.2503663627866909
596,597,12496.731668948774,0.12393134957941199,0.24786269915882397
597,598,12211.943078091228,0.12269203608361787,0.24538407216723573
598,599,11933.2358400482,0.1214651157227817,0.2429302314455634
599,600,11660.484795300126,0.12025046456555388,0.24050092913110777
600,601,11393.567316407849,0.11904795991989835,0.2380959198397967
601,602,11132.363257210185,0.11785748032069936,0.2357149606413987
602,603,10876.754903036559,0.11667890551749237,0.23335781103498474
603,604,10626.62692191455,0.11551211646231745,0.2310242329246349
604,605,10381.86631675238,0.11435699529769427,0.22871399059538855
605,606,10142.362378477099,0.11321342534471733,0.22642685068943466
606,607,9908.006640109212,0.11208129109127016,0.22416258218254032
607,608,9678.692831755208,0.11096047818035745,0.2219209563607149
608,609,9454.316836499607,0.10985087339855387,0.21970174679710774
609,610,9234.776647178634,0.10875236466456834,0.21750472932913667
610,611,9019.97232401789,0.10766484101792265,0.2153296820358453
611,612,8809.805953116866,0.10658819260774342,0.21317638521548685
612,613,8604.181605763306,0.105522310681666,0.211044621363332
613,614,8403.00529856094,0.10446708757484933,0.20893417514969867
614,615,8206.18495435438,0.10342241669910084,0.20684483339820167
615,616,8013.630363935185,0.10238819253210983,0.20477638506421966
616,617,7825.253148513608,0.10136431060678873,0.20272862121357746
617,618,7640.966722940709,0.10035066750072084,0.2007013350014417
618,619,7460.686259665892,0.09934716082571364,0.19869432165142728
619,620,7284.328653415119,0.0983536892174565,0.196707378434913
620,621,7111.812486575576,0.09737015232528194,0.19474030465056388
621,622,6943.057995272505,0.09639645080202912,0.19279290160405824
622,623,6777.987036124566,0.09543248629400883,0.19086497258801766
623,624,6616.523053664091,0.09447816143106874,0.18895632286213748
624,625,6458.5910484089945,0.09353337981675805,0.1870667596335161
625,626,6304.117545573349,0.09259804601859047,0.18519609203718093
626,627,6153.030564403853,0.09167206555840456,0.1833441311168091
627,628,6005.259588129758,0.09075534490282051,0.18151068980564103
628,629,5860.735534513942,0.0898477914537923,0.1796955829075846
629,630,5719.3907269932,0.08894931353925438,0.17789862707850876
630,631,5581.158866395959,0.08805982040386183,0.17611964080772366
631,632,5445.975003225906,0.08717922219982321,0.17435844439964643
632,633,5313.775510500223,0.08630742997782498,0.17261485995564996
633,634,5184.498057131398,0.08544435567804673,0.17088871135609346
634,635,5058.081581841709,0.08458991212126626,0.16917982424253253
635,636,4934.466267599817,0.0837440130000536,0.1674880260001072
636,637,4813.593516568968,0.08290657287005307,0.16581314574010614
637,638,4695.405925556686,0.08207750714135253,0.16415501428270507
638,639,4579.847261955879,0.08125673206993901,0.16251346413987802
639,640,4466.862440167549,0.08044416474923963,0.16088832949847925
640,641,4356.3974984955585,0.07963972310174723,0.15927944620349446
641,642,4248.399576503971,0.07884332587072976,0.15768665174145952
642,643,4142.816892827726,0.07805489261202246,0.15610978522404492
643,644,4039.5987234276813,0.07727434368590223,0.15454868737180447
644,645,3938.695380281023,0.0765016002490432,0.1530032004980864
645,646,3840.058190498489,0.07573658424655277,0.15147316849310555
646,647,3743.6394758597758,0.07497921840408725,0.1499584368081745
647,648,3649.3925327588504,0.07422942622004637,0.14845885244009274
648,649,3557.271612550949,0.07348713195784591,0.14697426391569182
649,650,3467.2319022932425,0.07275226063826745,0.1455045212765349
650,651,3379.229505871344,0.07202473803188478,0.14404947606376955
651,652,3293.2214255039044,0.07130449065156592,0.14260898130313185
652,653,3209.1655436177816,0.07059144574505026,0.14118289149010052
653,654,3127.0206050863817,0.06988553128759976,0.13977106257519953
654,655,3046.7461998238887,0.06918667597472376,0.13837335194944753
655,656,2968.302745728332,0.06849480921497653,0.13698961842995305
656,657,2891.6514719664674,0.06780986112282676,0.13561972224565352
657,658,2816.7544025936845,0.0671317625115985,0.134263525023197
658,659,2743.574340502223,0.0664604448864825,0.132920889772965
659,660,2672.0748516911835,0.06579584043761769,0.13159168087523537
660,661,2602.2202498518313,0.06513788203324151,0.13027576406648303
661,662,2533.975581261992,0.0644865032129091,0.1289730064258182
662,663,2467.306609983266,0.06384163818078001,0.12768327636156002
663,664,2402.179803355105,0.06320322179897221,0.12640644359794442
664,665,2338.562317779737,0.06257118958098248,0.12514237916196497
665,666,2276.421984792206,0.06194547768517266,0.12389095537034532
666,667,2215.727297409763,0.06132602290832093,0.12265204581664187
667,668,2156.447396755083,0.060712762679237725,0.12142552535847545
668,669,2098.552058947793,0.06010563505244535,0.1202112701048907
669,670,2042.0116822589869,0.0595045787019209,0.1190091574038418
670,671,1986.7972745234445,0.05890953291490169,0.11781906582980338
671,672,1932.880440804426,0.05832043758575267,0.11664087517150534
672,673,1880.233371305975,0.05773723320989514,0.11547446641979028
673,674,1828.8288295278078,0.05715986087779619,0.11431972175559238
674,675,1778.6401406579182,0.056588262269018225,0.11317652453803645
675,676,1729.6411801981624,0.056022379646328044,0.11204475929265609
676,677,1681.806362818163,0.05546215584986476,0.11092431169972952
677,678,1635.1106314329656,0.05490753429136611,0.10981506858273223
678,679,1589.5294464999847,0.054358458948452454,0.10871691789690491
679,680,1545.038775530845,0.05381487435896793,0.10762974871793586
680,681,1501.6150828138293,0.05327672561537825,0.1065534512307565
681,682,1459.2353193427211,0.05274395835922447,0.10548791671844894
682,683,1417.8769129479201,0.05221651877563223,0.10443303755126446
683,684,1377.5177586257737,0.051694353587875906,0.10338870717575181
684,685,1338.1362090621822,0.05117741005199715,0.1023548201039943
685,686,1299.7110653465766,0.050665635951477175,0.10133127190295435
686,687,1262.2215678724633,0.0501589795919624,0.1003179591839248
687,688,1225.6473874208232,0.04965738979604278,0.09931477959208555
688,689,1189.9686164226791,0.04916081589808235,0.0983216317961647
689,690,1155.1657603972833,0.04866920773910152,0.09733841547820304
690,691,1121.2197295623796,0.04818251566171051,0.09636503132342102
691,692,1088.1118306131193,0.0477006905050934,0.0954013810101868
692,693,1055.8237586662597,0.04722368360004247,0.09444736720008494
693,694,1024.3375893663192,0.04675144676404205,0.0935028935280841
694,695,993.6357711504721,0.046283932296401625,0.09256786459280325
695,696,963.701117668995,0.04582109297343761,0.09164218594687522
696,697,934.516800358155,0.045362882043703236,0.09072576408740647
697,698,906.066341162493,0.0449092532232662,0.0898185064465324
698,699,878.3336054035104,0.04446016069103354,0.08892032138206708
699,700,851.3027947918293,0.044015559084123204,0.08803111816824641
700,701,824.958440579963,0.04357540349328197,0.08715080698656394
701,702,799.2853968528676,0.04313964945834915,0.0862792989166983
702,703,774.2688339535366,0.04270825296376566,0.08541650592753132
703,704,749.894232040922,0.042281170434128004,0.08456234086825601
704,705,726.1473747775378,0.04185835872978672,0.08371671745957344
705,706,703.014343144153,0.04143977514248885,0.0828795502849777
706,707,680.4815093790253,0.04102537739106396,0.08205075478212792
707,708,658.5355310391896,0.040615123617153324,0.08123024723430665
708,709,637.1633451813482,0.04020897238098179,0.08041794476196358
709,710,616.3521626599795,0.03980688265717197,0.07961376531434394
710,711,596.0894625403089,0.03940881383060025,0.0788176276612005
711,712,576.362986623847,0.03901472569229425,0.0780294513845885
712,713,557.1607340842419,0.03862457843537131,0.07724915687074262
713,714,538.4709562112326,0.038238332651017594,0.07647666530203519
714,715,520.2821512605439,0.03785594932450742,0.07571189864901484
715,716,502.5830594075942,0.037477389831262344,0.07495477966252469
716,717,485.36265780294696,0.03710261593294972,0.07420523186589945
717,718,468.6101557274571,0.036731589773620225,0.07346317954724045
718,719,452.314989845121,0.03636427387588402,0.07272854775176804
719,720,436.46681955167696,0.03600063113712518,0.07200126227425035
720,721,421.05552241702816,0.035640624825753926,0.07128124965150785
721,722,406.0711897196145,0.03528421857749639,0.07056843715499278
722,723,391.5041220708924,0.034931376391721426,0.06986275278344285
723,724,377.34482512811303,0.034582062627804215,0.06916412525560843
724,725,363.5840053936305,0.034236242001526175,0.06847248400305235
725,726,350.21256609900877,0.03389387958151091,0.06778775916302182
726,727,337.2216031722225,0.0335549407856958,0.0671098815713916
727,728,324.60240128629334,0.03321939137783884,0.06643878275567767
728,729,312.3464299877227,0.03288719746406045,0.0657743949281209
729,730,300.44533990312306,0.032558325489419844,0.06511665097883969
730,731,288.8909590224851,0.032232742234525644,0.06446548446905129
731,732,277.67528905753795,0.03191041481218039,0.06382082962436078
732,733,266.7905018736972,0.03159131066405858,0.06318262132811717
733,734,256.22893599413067,0.031275397557418,0.062550795114836
734,735,245.98309317449016,0.030962643581843818,0.061925287163687635
735,736,236.04563504689446,0.03065301714602538,0.06130603429205076
736,737,226.40937983177204,0.030346486974565125,0.06069297394913025
737,738,217.0672991162074,0.030043022104819475,0.06008604420963895
738,739,208.01251469745162,0.02974259188377128,0.05948518376754256
739,740,199.2382954902926,0.02944516596493357,0.05889033192986714
740,741,190.73805449700268,0.029150714305284233,0.058301428610568466
741,742,182.50534583860963,0.02885920716223139,0.05771841432446278
742,743,174.53386184625776,0.028570615090609076,0.05714123018121815
743,744,166.8174302114552,0.028284908939702987,0.05656981787940597
744,745,159.35001119402577,0.028002059850305957,0.056004119700611914
745,746,152.12569488660546,0.0277220392518029,0.0554440785036058
746,747,145.13869853454935,0.027444818859284868,0.054889637718569737
747,748,138.38336391013738,0.02717037067069202,0.05434074134138404
748,749,131.85415473998697,0.026898666963985098,0.053797333927970196
749,750,125.54565418460581,0.02662968029434525,0.0532593605886905
750,751,119.45256236903738,0.026363383491401795,0.05272676698280359
751,752,113.56969396357174,0.026099749656487776,0.05219949931297555
752,753,107.891975813518,0.025838752159922897,0.051677504319845795
753,754,102.41444461705221,0.02558036463832367,0.05116072927664734
754,755,97.13224465017382,0.025324560991940432,0.050649121983880864
755,756,92.04062553782617,0.025071315382021026,0.05014263076404205
756,757,87.13494007025253,0.024820602228200817,0.04964120445640163
757,758,82.41064206367716,0.02457239620591881,0.04914479241183762
758,759,77.86328426442454,0.02432667224385962,0.04865334448771924
759,760,73.48851629559883,0.024083405521421023,0.048166811042842046
760,761,69.28208264547236,0.023842571466206813,0.047685142932413625
761,762,65.2398206967419,0.023604145751544743,0.047208291503089486
762,763,61.35765879583196,0.023368104294029295,0.04673620858805859
763,764,57.63161436144069,0.023134423251089,0.046268846502178
764,765,54.05779203153723,0.02290307901857811,0.04580615803715622
765,766,50.63238184804007,0.02267404822839233,0.04534809645678466
766,767,47.351657478415135,0.022447307746108407,0.044894615492216815
767,768,44.21197447345423,0.022222834668647322,0.044445669337294644
768,769,41.20976856050351,0.02200060632196085,0.0440012126439217
769,770,38.34155397142972,0.02178060025874124,0.04356120051748248
770,771,35.60392180462569,0.021562794256153827,0.043125588512307654
771,772,32.99353842036884,0.02134716631359229,0.04269433262718458
772,773,30.507143868862112,0.021133694650456364,0.04226738930091273
773,774,28.141550350299816,0.0209223577039518,0.0418447154079036
774,775,25.893640706312606,0.02071313412691228,0.04142626825382456
775,776,23.76036694216092,0.020506002785643157,0.041012005571286314
776,777,21.7387487790568,0.020300942757786725,0.04060188551557345
777,778,19.825872236008003,0.02009793333020886,0.04019586666041772
778,779,18.01888824058937,0.01989695399690677,0.03979390799381354
779,780,16.31501126805876,0.019697984456937705,0.03939596891387541
780,781,14.711518008246975,0.01950100461236833,0.03900200922473666
781,782,13.205746059661163,0.019305994566244645,0.03861198913248929
782,783,11.795092650254436,0.0191129346205822,0.0382258692411644
783,784,10.477013384323124,0.018921805274376376,0.03784361054875275
784,785,9.24902101500576,0.018732587221632614,0.03746517444326523
785,786,8.108684241867472,0.018545261349416288,0.037090522698832576
786,787,7.053626533064045,0.018359808735922124,0.03671961747184425
787,788,6.081524971589709,0.018176210648562903,0.036352421297125806
788,789,5.190109125123386,0.017994448542077275,0.03598889708415455
789,790,4.377159938997048,0.0178145040566565,0.035629008113313
790,791,3.6405086518199923,0.017636359016089936,0.03527271803217987
791,792,2.9780357333016734,0.017459995425929038,0.034919990851858075
792,793,2.3876698438253334,0.017285395471669747,0.034570790943339494
793,794,1.8673868153334117,0.01711254151695305,0.0342250830339061
794,795,1.4152086530944683,0.016941416101783516,0.03388283220356703
795,796,1.0292025579302266,0.016772001940765682,0.033544003881531365
796,797,0.7074799684894301,0.016604281921358027,0.03320856384271605
797,798,0.4481956231638901,0.016438239102144446,0.03287647820428889
798,799,0.24954664124984433,0.016273856711123,0.032547713422246
799,800,0.10977162296602452,0.016111118144011772,0.032222236288023544
800,801,0.027149767947281356,0.015950006962571654,0.03190001392514331
801,802,1.1840628163068309e-08,0.01579050689294594,0.03158101378589188
802,803,0.0266801806377423,0.01563260182401648,0.03126520364803296
